cdr_id,caller_msisdn,callee_msisdn,start_time,duration_sec,cell_tower_id,tower_lat,tower_lng,call_type
CDR-0020860,8465196664,7335497022,2026-01-05T17:29:40,1526,TWR-MAN-309,12.474797,76.920522,data
CDR-0000714,9826600539,9826600539,2026-02-07T01:28:35,57,TWR-CHI-237,14.186086,76.363636,voice
CDR-0018631,9990847774,9903023466,2026-05-10T02:48:17,0,TWR-BLR-163,12.913459,77.547369,sms
CDR-0072177,6558597405,6181075041,2025-07-16T17:17:03,157,TWR-KOP-303,15.294584,76.253544,voice
CDR-0050675,9627040615,9894730378,2025-08-21T07:42:16,107,TWR-MAN-314,12.877924,74.817653,voice
CDR-0090539,9729231752,9358406313,2026-05-29T01:15:36,2913,TWR-CHI-232,14.22461,76.462807,data
CDR-0090540,9502649315,9705731415,2026-05-30T13:55:20,160,TWR-BLR-149,13.054309,77.68232,voice
CDR-0036884,9470663396,9969028125,2026-05-20T02:17:51,625,TWR-BLR-055,12.990963,77.627288,voice
CDR-0057018,9128492734,9033575093,2026-03-11T01:46:05,0,TWR-KOP-304,15.403571,76.103919,sms
CDR-0105626,9751118905,8555929789,2025-10-03T14:03:29,179,TWR-CHI-230,13.354834,75.759417,voice
CDR-0088808,9197007051,9408532360,2025-06-25T09:42:51,0,TWR-BLR-126,13.017879,77.610814,sms
CDR-0000902,9676041175,9156316085,2026-04-14T11:11:20,392,TWR-BLR-087,12.969883,77.618616,voice
CDR-0091492,9607102616,9719252789,2026-01-10T10:35:51,44,TWR-DAK-241,12.890731,75.311126,voice
CDR-0024215,7794355174,9549325965,2026-04-23T21:12:04,247,TWR-DAK-240,12.886369,75.221263,voice
CDR-0043689,9928341906,9858093219,2026-01-02T18:32:39,0,TWR-CHI-236,14.182892,76.442067,sms
CDR-0041800,9797066254,9457046331,2025-06-21T08:29:07,0,TWR-MYS-329,12.325855,76.587484,sms
CDR-0078743,9621827778,9474305875,2026-06-09T18:07:31,763,TWR-SHI-362,13.928953,75.580072,voice
CDR-0000991,9484530509,9676041175,2026-05-19T00:43:46,291,TWR-BLR-127,12.975951,77.608853,voice
CDR-0051267,8302098479,9674140501,2025-09-29T10:28:04,82,TWR-CHI-233,14.305845,76.351869,voice
CDR-0043358,9688417487,9864422375,2026-03-27T07:29:21,210,TWR-BLR-038,12.946787,77.668529,voice
CDR-0110289,9168335098,9223805835,2026-02-01T19:19:04,0,TWR-RAI-348,16.202488,77.372604,sms
CDR-0045468,8207598119,9135745065,2025-09-02T21:12:25,457,TWR-HUB-278,15.385261,75.08613,voice
CDR-0060974,7539303463,9124484930,2025-07-07T03:03:47,208,TWR-SHI-365,13.969306,75.561558,voice
CDR-0055358,9717388035,9130222592,2025-07-08T15:18:03,137,TWR-BLR-175,12.9513,77.572546,voice
CDR-0076712,8897994661,9598019412,2025-07-21T10:21:19,55,TWR-MYS-342,12.323726,76.674955,voice
CDR-0071038,9115955221,9986562735,2025-06-20T13:20:21,127,TWR-MYS-331,12.311005,76.610051,voice
CDR-0029919,9444355161,9264976816,2025-12-29T03:49:22,127,TWR-MAN-306,12.400223,76.944053,voice
CDR-0081486,9263597365,9758781800,2026-03-18T07:55:52,0,TWR-BLR-180,13.017771,77.515287,sms
CDR-0026793,7779778444,8287139600,2026-05-14T00:40:50,1400,TWR-BLRR-193,13.281905,77.54658,data
CDR-0075836,7398980250,9789458321,2025-09-28T08:37:35,136,TWR-BAG-004,16.117371,75.607084,voice
CDR-0117632,8589124237,9778976147,2026-05-02T17:00:42,215,TWR-SHI-361,13.928911,75.558665,voice
CDR-0117924,7567280593,9625209840,2026-01-02T18:56:55,0,TWR-RAI-346,16.175007,77.349684,sms
CDR-0062949,9772471876,7135175687,2026-04-28T12:04:06,34,TWR-MAN-324,12.845172,74.854429,voice
CDR-0010539,9267961929,9378894598,2026-02-24T06:38:47,0,TWR-UTT-384,14.775704,74.731915,sms
CDR-0086855,9818028543,9601802510,2026-04-27T00:51:04,32,TWR-MYS-341,12.324613,76.595786,voice
CDR-0000731,9826600539,9826600539,2025-07-28T05:52:05,598,TWR-CHI-237,14.186086,76.363636,voice
CDR-0101792,9767570556,7237667074,2026-05-02T18:02:50,0,TWR-BAL-011,15.175738,76.913665,sms
CDR-0000649,9826600539,9826600539,2026-01-28T18:15:01,0,TWR-CHI-235,14.169035,76.351327,sms
CDR-0065821,8598999422,9681181789,2026-04-06T15:42:46,73,TWR-VIJ-391,16.76734,75.713588,voice
CDR-0057577,9720227671,9139115538,2025-09-12T09:56:45,0,TWR-GAD-251,15.405726,75.630496,sms
CDR-0000282,9734036506,9734036506,2026-05-14T10:24:20,249,TWR-SHI-362,13.928953,75.580072,voice
CDR-0108177,9329376006,9819131987,2026-05-01T06:11:38,0,TWR-BLRR-187,13.278555,77.540398,sms
CDR-0077028,9971895319,8028877164,2025-09-13T19:57:52,89,TWR-RAM-352,12.814657,77.248773,voice
CDR-0100881,9216420972,9438530625,2025-06-19T17:54:57,1374,TWR-DAV-248,14.519575,75.897431,data
CDR-0021295,9655324927,9367811587,2025-07-17T17:06:32,55,TWR-HAS-263,12.990718,76.156101,voice
CDR-0030219,9611763841,6690091103,2025-12-28T05:35:30,543,TWR-UTT-385,14.770898,74.691589,voice
CDR-0015160,6077435964,9832227232,2026-04-27T19:34:33,0,TWR-UDU-373,13.323629,74.722746,sms
CDR-0050119,9284007542,9553083993,2026-05-31T01:19:07,73,TWR-BLR-037,12.99383,77.564954,voice
CDR-0056135,7453084945,9979055095,2026-02-06T06:13:14,607,TWR-KOL-296,13.200657,78.07316,voice
CDR-0003456,9564656655,9832066845,2025-08-06T22:35:29,0,TWR-BLR-161,13.046464,77.587346,sms
CDR-0107459,7413037372,9720196936,2025-10-31T04:00:59,0,TWR-MAN-305,12.420469,76.930491,sms
CDR-0065545,8109241701,9218988533,2026-05-01T14:19:38,0,TWR-HAV-269,14.783158,75.413172,sms
CDR-0109770,9380706183,8103247517,2025-06-19T20:02:46,9,TWR-UDU-374,13.303945,74.664099,voice
CDR-0092505,9598952746,9492477728,2026-04-19T12:40:32,155,TWR-UDU-379,13.392343,74.75014,voice
CDR-0022230,9821113378,7533586922,2026-02-20T13:02:29,188,TWR-CHI-228,13.396076,75.715048,voice
CDR-0002489,8861377240,9299448183,2025-11-05T04:27:02,0,TWR-BAL-008,15.108463,76.882463,sms
CDR-0082592,9750576455,9534528218,2025-12-23T08:41:10,0,TWR-CHI-221,13.472512,77.772109,sms
CDR-0022258,9042282732,9655836851,2025-06-11T22:06:49,43,TWR-YAD-396,16.751446,77.090536,voice
CDR-0018890,9396912877,9140181606,2026-05-19T20:17:12,246,TWR-BLR-054,12.928535,77.619352,voice
CDR-0108456,9883459486,7449787078,2025-06-24T21:29:19,28,TWR-BLR-150,12.953795,77.584947,voice
CDR-0079450,9208641359,9369812007,2025-09-29T14:18:54,68,TWR-HUB-275,15.318687,75.127128,voice
CDR-0050331,8420605405,9623998096,2026-05-25T08:30:19,294,TWR-CHA-213,11.973435,76.908868,voice
CDR-0001128,9484530509,9676041175,2025-11-09T11:42:22,132,TWR-BLR-120,13.031247,77.642579,voice
CDR-0000537,9339670711,9339670711,2025-07-31T17:11:17,337,TWR-CHI-220,13.456201,77.7242,voice
CDR-0001394,9339362341,9297806421,2025-09-23T19:52:46,276,TWR-BLR-151,13.016878,77.671465,voice
CDR-0021661,6783703118,9792399452,2025-11-26T14:49:36,0,TWR-BAG-000,16.198052,75.655913,sms
CDR-0049087,9355796509,6969227922,2025-11-06T21:46:11,0,TWR-VIJ-392,16.759563,75.838419,sms
CDR-0016926,9656973658,9421188571,2025-08-31T04:43:01,171,TWR-GAD-251,15.405726,75.630496,voice
CDR-0117998,9700552020,9390717460,2026-03-14T03:04:30,0,TWR-BLRR-199,13.239521,77.554273,sms
CDR-0071557,7928560553,9878771291,2025-07-29T21:38:21,569,TWR-BLR-185,13.057814,77.607594,voice
CDR-0037158,9576136473,9642117799,2026-02-23T12:05:43,0,TWR-BLR-069,12.951473,77.594827,sms
CDR-0051089,9975524894,9382689024,2026-05-08T02:40:48,622,TWR-BLR-050,12.906255,77.669001,voice
CDR-0010297,9765316967,9821558421,2026-03-28T09:04:19,247,TWR-CHI-219,13.449006,77.678375,voice
CDR-0020355,9977858721,9127366482,2025-12-27T04:04:16,73,TWR-BLR-059,12.916295,77.614508,voice
CDR-0052860,9546836163,9535205557,2026-05-29T16:57:52,0,TWR-BLR-119,12.9872,77.603525,sms
CDR-0024225,6287854999,9415152719,2026-04-28T04:29:45,186,TWR-CHI-231,14.262158,76.358789,voice
CDR-0025548,9432837595,9206283971,2025-10-15T01:38:03,234,TWR-BLR-079,12.952528,77.548673,voice
CDR-0001186,9339362341,9339362341,2025-08-13T11:47:02,0,TWR-BLR-148,13.028577,77.564442,sms
CDR-0119155,9773521018,9896417673,2025-11-21T11:23:44,0,TWR-KOP-301,15.25692,76.120478,sms
CDR-0112994,9815768707,9642166512,2025-09-19T18:51:16,0,TWR-CHA-212,11.921963,76.950124,sms
CDR-0000828,9826600539,9826600539,2025-12-28T02:27:23,126,TWR-CHI-237,14.186086,76.363636,voice
CDR-0119941,9301538073,9598125319,2025-06-22T17:32:53,0,TWR-KOL-295,13.097558,78.044289,sms
CDR-0000632,9826600539,9826600539,2025-09-08T21:51:03,218,TWR-CHI-236,14.182892,76.442067,voice
CDR-0104609,7716790497,9563521106,2026-03-26T09:53:34,19,TWR-BAL-010,15.014299,76.86028,voice
CDR-0040403,8562512961,9968598938,2025-11-10T16:50:28,880,TWR-KOL-296,13.200657,78.07316,data
CDR-0002523,9614809973,9118964915,2026-03-16T11:35:05,200,TWR-BLR-125,12.959193,77.647992,voice
CDR-0001986,9520644103,9801803497,2025-07-13T22:30:01,5,TWR-YAD-395,16.783121,77.107298,voice
CDR-0055814,9743041759,9329527540,2025-06-23T22:50:32,0,TWR-MAN-305,12.420469,76.930491,sms
CDR-0080102,9500868220,9367047961,2026-04-29T08:35:29,205,TWR-BLR-177,12.947658,77.497028,voice
CDR-0000213,9734036506,9734036506,2025-09-18T00:24:11,5,TWR-SHI-362,13.928953,75.580072,voice
CDR-0050255,8713547262,7548915951,2025-08-14T23:59:22,580,TWR-CHA-211,11.878955,76.919334,voice
CDR-0081187,8543225800,9201886166,2025-10-23T03:34:09,3525,TWR-BLRR-194,13.184263,77.521564,data
CDR-0016455,9396303181,7177168262,2026-02-26T20:41:57,0,TWR-BLR-036,12.979572,77.551236,sms
CDR-0089244,9927352702,8825980513,2025-11-30T23:20:57,1129,TWR-BLR-040,13.006812,77.646898,data
CDR-0091334,9347914405,9638367962,2026-06-04T08:24:30,31,TWR-BLR-142,12.955706,77.512634,voice
CDR-0034968,7581506697,9550056014,2026-01-28T02:15:48,0,TWR-HUB-279,15.408972,75.208703,sms
CDR-0112475,7868543442,9572912844,2025-06-26T01:29:16,244,TWR-MAN-309,12.474797,76.920522,voice
CDR-0109275,9460171654,9766312935,2025-12-13T15:44:52,0,TWR-MAN-315,12.835461,74.8546,sms
CDR-0000382,9152957161,9734036506,2026-05-21T03:50:01,0,TWR-SHI-360,14.023959,75.533961,sms
CDR-0100418,9485760140,7837550301,2025-09-12T01:33:06,0,TWR-BAG-004,16.117371,75.607084,sms
CDR-0013430,9685466136,9977654802,2025-08-16T22:10:08,148,TWR-MAN-305,12.420469,76.930491,voice
CDR-0078331,6628944164,9922460471,2026-02-25T20:06:13,345,TWR-CHI-233,14.305845,76.351869,voice
CDR-0072905,9185965515,9806404720,2025-07-15T00:00:31,0,TWR-BLR-153,12.971738,77.586826,sms
CDR-0070944,6679520676,9169508367,2025-10-30T10:48:28,37,TWR-UDU-374,13.303945,74.664099,voice
CDR-0070659,7109983625,8903090846,2026-04-10T17:31:26,136,TWR-MAN-305,12.420469,76.930491,voice
CDR-0044594,9700332635,6234787613,2025-08-27T02:05:36,43,TWR-CHI-226,13.272392,75.806836,voice
CDR-0053182,6509360436,9293307816,2025-09-02T17:56:08,973,TWR-BID-205,17.956393,77.471333,data
CDR-0066532,9499148847,9484404444,2025-10-04T10:25:42,58,TWR-BAG-004,16.117371,75.607084,voice
CDR-0063838,9530059429,8888288157,2026-03-08T22:30:36,0,TWR-BLR-143,12.963482,77.614892,sms
CDR-0000148,9126855092,9461895314,2025-10-09T14:05:35,31,TWR-MAN-327,12.875808,74.893177,voice
CDR-0020021,9808122279,9591161242,2025-10-25T00:58:19,0,TWR-RAM-356,12.704577,77.30002,sms
CDR-0063413,9638448712,9902099969,2025-12-24T07:03:52,0,TWR-BLRR-199,13.239521,77.554273,sms
CDR-0086032,9556941097,9172595945,2026-01-08T05:28:21,2583,TWR-BLR-135,12.981228,77.571464,data
CDR-0025972,6102547806,9254531533,2025-07-31T23:08:03,285,TWR-BLRR-197,13.237071,77.585936,voice
CDR-0058082,9436261729,9243839818,2026-05-13T15:00:04,56,TWR-HAV-266,14.831161,75.416414,voice
CDR-0026673,7038694262,9524670191,2025-09-20T00:22:37,21,TWR-BAL-010,15.014299,76.86028,voice
CDR-0009878,9718078550,9533077327,2025-08-09T11:59:49,36,TWR-BLR-156,13.027641,77.601294,voice
CDR-0004008,9112706662,8461632555,2025-11-17T12:44:30,83,TWR-BLR-093,12.902904,77.618857,voice
CDR-0038657,9327120028,9840685338,2025-11-08T22:19:17,88,TWR-CHI-233,14.305845,76.351869,voice
CDR-0008430,7741064730,7037797289,2025-06-23T01:14:07,425,TWR-MAN-307,12.550007,76.937135,voice
CDR-0000915,9484530509,9676041175,2026-03-16T20:37:32,38,TWR-BLR-120,13.031247,77.642579,voice
CDR-0100630,9784165179,9564510498,2026-04-06T12:04:13,879,TWR-HAV-266,14.831161,75.416414,voice
CDR-0050219,7207609306,6416155118,2026-06-03T00:05:18,9,TWR-BLR-129,12.919316,77.542295,voice
CDR-0088044,9572891280,9705616497,2026-01-30T03:15:14,0,TWR-VIJ-391,16.76734,75.713588,sms
CDR-0106591,9788873187,9557992109,2026-05-06T00:32:04,72,TWR-BLR-167,12.925602,77.712993,voice
CDR-0076948,9736628791,9732599229,2026-02-03T15:59:37,2677,TWR-BLR-108,12.942039,77.612122,data
CDR-0092152,9575683531,9491065921,2026-06-09T10:16:28,88,TWR-HAV-265,14.847982,75.323914,voice
CDR-0110901,9302904150,9605560227,2025-08-23T19:07:12,299,TWR-BAG-000,16.198052,75.655913,voice
CDR-0068111,6521522011,9291739174,2025-09-10T08:20:46,0,TWR-CHA-215,11.958491,76.964064,sms
CDR-0045163,9673865303,9572061805,2025-08-18T06:23:16,138,TWR-SHI-361,13.928911,75.558665,voice
CDR-0038512,9810985225,9573042926,2026-04-14T02:51:31,10,TWR-BEL-030,15.910322,74.526477,voice
CDR-0050182,7145782051,7836392690,2025-06-12T10:44:05,126,TWR-HAS-264,13.057254,76.095027,voice
CDR-0001491,9335493870,9136411547,2025-12-22T14:08:36,0,TWR-HAS-264,13.057254,76.095027,sms
CDR-0100679,8826832836,9891267557,2026-05-06T01:33:08,81,TWR-CHI-231,14.262158,76.358789,voice
CDR-0095620,9164641884,9627931869,2025-08-17T03:10:23,0,TWR-MYS-341,12.324613,76.595786,sms
CDR-0063872,9973227751,9538795575,2025-11-18T15:43:50,0,TWR-VIJ-388,16.815273,75.758088,sms
CDR-0107083,9255961710,9200652798,2025-07-16T17:03:51,370,TWR-HUB-284,15.456437,75.123945,voice
CDR-0051548,9477314115,8483126221,2025-07-16T09:40:23,39,TWR-HUB-275,15.318687,75.127128,voice
CDR-0009269,9140574684,9415645284,2025-06-15T15:05:31,0,TWR-BLR-144,12.971233,77.61295,sms
CDR-0074126,9370151741,9591710134,2025-08-12T21:31:14,33,TWR-HAS-261,12.988143,76.105203,voice
CDR-0000356,9734036506,9734036506,2025-07-04T23:41:23,194,TWR-SHI-360,14.023959,75.533961,voice
CDR-0104666,9260337070,9584298145,2025-09-11T06:13:13,5,TWR-MYS-343,12.402539,76.550309,voice
CDR-0071220,9865898513,7960431304,2025-07-21T10:13:50,153,TWR-MYS-333,12.32228,76.566174,voice
CDR-0065749,6897090362,9916834818,2026-05-09T20:02:16,171,TWR-BID-209,17.891139,77.540872,voice
CDR-0050023,7167420815,9180943908,2026-01-24T09:24:27,123,TWR-VIJ-392,16.759563,75.838419,voice
CDR-0116928,9847638488,8705844748,2026-05-03T13:22:47,0,TWR-MYS-333,12.32228,76.566174,sms
CDR-0019557,9273343275,9736093823,2026-05-01T14:07:05,0,TWR-UDU-374,13.303945,74.664099,sms
CDR-0114256,9111978422,9786229132,2025-07-08T12:49:19,0,TWR-HUB-282,15.367823,75.090048,sms
CDR-0119321,9746758428,9888194983,2025-10-07T04:24:37,419,TWR-SHI-365,13.969306,75.561558,voice
CDR-0002552,6481070117,9531047336,2025-10-24T06:08:44,0,TWR-MAN-310,12.527803,76.961347,sms
CDR-0105887,9247378648,7728301349,2026-01-16T23:47:12,35,TWR-BLR-116,12.958561,77.58401,voice
CDR-0075974,9944912870,9436168130,2025-10-30T12:31:57,359,TWR-BLR-123,12.962226,77.595206,voice
CDR-0112654,8014499120,9245883253,2025-12-13T17:55:26,0,TWR-CHI-220,13.456201,77.7242,sms
CDR-0094963,8209644548,7699236776,2025-08-15T06:59:07,0,TWR-VIJ-386,16.79666,75.67345,sms
CDR-0073893,9343956183,8981135373,2025-11-08T07:08:18,5,TWR-CHA-214,11.924388,76.931758,voice
CDR-0032895,9840344312,9912418426,2026-03-15T07:50:08,219,TWR-HUB-281,15.330161,75.166555,voice
CDR-0046721,9589497831,9951562860,2026-03-22T06:32:07,0,TWR-BAL-012,15.159463,76.901733,sms
CDR-0083216,9834748434,9360432139,2026-01-31T20:40:08,0,TWR-UDU-376,13.326156,74.694969,sms
CDR-0055080,9453120325,9212546690,2025-06-27T03:17:45,307,TWR-BLR-128,12.967954,77.609727,voice
CDR-0095891,8318819211,9351145500,2025-08-20T12:57:21,97,TWR-BAG-004,16.117371,75.607084,voice
CDR-0084772,9670188113,9449953439,2026-06-08T18:32:25,3050,TWR-BLR-136,13.027326,77.629898,data
CDR-0057064,9200414149,9988073967,2026-03-01T22:19:19,248,TWR-HUB-284,15.456437,75.123945,voice
CDR-0010757,9310045514,9294626885,2026-01-10T00:01:07,0,TWR-RAI-350,16.202702,77.268914,sms
CDR-0002384,9437277159,6499014771,2025-09-04T18:18:52,506,TWR-GAD-254,15.465966,75.688843,voice
CDR-0038947,9487187966,6447526138,2026-01-23T19:49:58,0,TWR-BLR-086,12.94359,77.603992,sms
CDR-0001107,9484530509,9676041175,2025-08-14T15:03:13,112,TWR-BLR-087,12.969883,77.618616,voice
CDR-0054891,9107149230,9918005980,2025-10-12T02:07:53,95,TWR-BAG-006,16.148794,75.658551,voice
CDR-0000627,9826600539,9826600539,2025-10-22T19:05:36,176,TWR-CHI-235,14.169035,76.351327,voice
CDR-0014578,9048757734,8409788444,2025-08-21T11:24:23,5,TWR-BEL-019,15.807606,74.431442,voice
CDR-0055439,9244227226,7906775341,2025-06-17T15:05:56,304,TWR-HAS-264,13.057254,76.095027,voice
CDR-0001428,9335493870,9335493870,2026-04-02T01:41:22,19,TWR-HAS-260,12.990774,76.056325,voice
CDR-0025838,9354724293,9731875145,2026-02-08T08:05:43,949,TWR-CHI-235,14.169035,76.351327,data
CDR-0064490,6480087675,9817992689,2025-07-02T10:23:00,5,TWR-UDU-376,13.326156,74.694969,voice
CDR-0085108,9815656149,9726238001,2026-02-17T12:35:24,85,TWR-BID-209,17.891139,77.540872,voice
CDR-0067489,7892544809,9723255985,2026-04-08T17:04:52,0,TWR-MYS-335,12.32164,76.574478,sms
CDR-0082163,9283001146,9407650533,2026-02-10T19:43:53,379,TWR-KOP-301,15.25692,76.120478,voice
CDR-0074602,9604212294,8213534813,2025-11-19T05:00:04,0,TWR-MYS-336,12.295299,76.728984,sms
CDR-0089573,9264130631,9894651385,2026-03-28T21:41:28,345,TWR-MYS-341,12.324613,76.595786,voice
CDR-0080034,9803868435,9460850304,2025-09-27T23:52:08,0,TWR-DAV-245,14.503522,75.886204,sms
CDR-0085628,9390905977,9438713002,2025-06-26T02:49:01,33,TWR-BLR-041,12.976534,77.557117,voice
CDR-0034378,6342420327,8960054933,2025-11-23T02:10:18,0,TWR-RAI-345,16.162811,77.329813,sms
CDR-0092779,8297146547,9626967265,2025-07-20T08:46:57,86,TWR-CHI-233,14.305845,76.351869,voice
CDR-0081934,9519569086,9349640484,2026-04-20T20:53:39,0,TWR-BEL-016,15.853777,74.508339,sms
CDR-0101607,6485024549,9501568656,2025-08-27T12:25:46,0,TWR-DAV-247,14.368665,75.91244,sms
CDR-0061201,9666633316,9561235466,2026-05-13T15:02:12,71,TWR-BLR-164,13.026756,77.598399,voice
CDR-0077225,7291118529,9447399051,2026-02-15T07:50:36,5,TWR-SHI-362,13.928953,75.580072,voice
CDR-0000835,9826600539,9826600539,2025-12-13T05:18:06,14,TWR-CHI-235,14.169035,76.351327,voice
CDR-0113338,6899475027,8617526396,2026-04-27T16:39:02,0,TWR-UDU-376,13.326156,74.694969,sms
CDR-0000636,9826600539,9826600539,2026-04-04T01:01:45,0,TWR-CHI-237,14.186086,76.363636,sms
CDR-0000747,9826600539,9826600539,2025-10-01T14:45:57,164,TWR-CHI-237,14.186086,76.363636,voice
CDR-0000024,9126855092,9126855092,2025-12-08T06:08:30,0,TWR-MAN-314,12.877924,74.817653,sms
CDR-0033140,9796730550,9423860050,2025-08-26T02:28:13,13,TWR-BLR-096,12.972795,77.58148,voice
CDR-0053821,9307132970,8358480399,2025-11-09T09:23:49,440,TWR-BAG-004,16.117371,75.607084,voice
CDR-0000271,9734036506,9734036506,2025-11-24T07:31:29,38,TWR-SHI-363,13.992531,75.570789,voice
CDR-0117047,9052157994,9755232353,2026-04-06T07:15:22,99,TWR-BLRR-195,13.256383,77.611313,voice
CDR-0052090,8945775832,9641578641,2025-09-21T15:27:01,0,TWR-CHI-226,13.272392,75.806836,sms
CDR-0103045,7830024840,9360111727,2026-05-14T03:22:19,50,TWR-UTT-385,14.770898,74.691589,voice
CDR-0077266,9641577787,7529484164,2025-06-21T05:13:14,0,TWR-KOP-299,15.228822,76.093127,sms
CDR-0030137,9434156591,9307720026,2025-09-03T11:32:34,163,TWR-CHA-211,11.878955,76.919334,voice
CDR-0057729,9118836438,9634029649,2025-09-18T20:50:30,43,TWR-BLR-057,12.930705,77.616502,voice
CDR-0089947,9626337900,9744542853,2025-06-23T20:50:28,0,TWR-BAG-003,16.189682,75.631148,sms
CDR-0074658,8000785688,7804163192,2025-11-04T01:13:56,0,TWR-BLR-119,12.9872,77.603525,sms
CDR-0018414,9396513598,7468612628,2025-09-26T22:40:54,0,TWR-BLR-147,13.026601,77.571485,sms
CDR-0041634,7439267416,9677200484,2026-03-08T18:28:14,437,TWR-CHI-230,13.354834,75.759417,voice
CDR-0117541,9172964285,9727482832,2026-03-07T14:28:54,280,TWR-BAG-006,16.148794,75.658551,voice
CDR-0099217,6964176052,9374891939,2025-11-23T14:03:23,0,TWR-KOL-297,13.113306,78.165559,sms
CDR-0078546,8849624232,9017961898,2026-05-29T16:08:28,43,TWR-MYS-339,12.259484,76.637702,voice
CDR-0015635,9466544494,9128026114,2025-07-10T08:43:59,126,TWR-UDU-377,13.295281,74.766847,voice
CDR-0001383,9339362341,9605605164,2025-08-26T19:36:09,0,TWR-BLR-151,13.016878,77.671465,sms
CDR-0000067,9126855092,9126855092,2026-01-24T19:27:39,0,TWR-MAN-319,12.879567,74.916361,sms
CDR-0105755,7459986850,9870099590,2026-05-17T09:18:31,15,TWR-RAI-347,16.182492,77.354402,voice
CDR-0106362,9250264863,9942054911,2025-07-20T18:57:14,140,TWR-MYS-341,12.324613,76.595786,voice
CDR-0069099,9577182091,9698636761,2025-11-21T23:03:26,777,TWR-BLR-107,13.005664,77.632041,voice
CDR-0016960,9218744682,8197407817,2026-05-08T13:15:49,0,TWR-MAN-311,12.591817,76.945254,sms
CDR-0011682,7540776047,9215263418,2025-09-15T13:20:45,0,TWR-MAN-320,12.944202,74.811112,sms
CDR-0034759,8452511426,9241938463,2026-03-24T19:36:19,52,TWR-KOL-293,13.096958,78.198342,voice
CDR-0000781,9826600539,9826600539,2026-04-16T20:21:35,164,TWR-CHI-235,14.169035,76.351327,voice
CDR-0110625,8292687275,9450431841,2026-01-03T13:36:19,240,TWR-CHI-235,14.169035,76.351327,voice
CDR-0001029,9142947723,9676041175,2025-11-13T23:25:25,247,TWR-BLR-127,12.975951,77.608853,voice
CDR-0013182,9956423943,9887228072,2025-11-27T21:00:54,0,TWR-BLRR-191,13.197679,77.605481,sms
CDR-0041588,8404011406,9691208247,2026-03-21T22:03:08,181,TWR-CHA-214,11.924388,76.931758,voice
CDR-0026477,9510000778,9439680730,2025-09-07T01:14:31,155,TWR-BLR-127,12.975951,77.608853,data
CDR-0025020,8405928855,6114862267,2026-03-22T03:31:15,0,TWR-RAM-355,12.696311,77.330737,sms
CDR-0119788,9211065774,9594684991,2025-09-08T21:12:01,66,TWR-GAD-257,15.454609,75.648079,voice
CDR-0027477,9536244221,9107876337,2026-06-06T22:03:28,276,TWR-BLRR-188,13.258186,77.599229,voice
CDR-0026062,9637398123,9803439992,2026-01-24T22:02:04,53,TWR-BLR-184,12.965292,77.59929,voice
CDR-0000358,9734036506,9182902790,2025-12-02T00:11:37,351,TWR-SHI-360,14.023959,75.533961,voice
CDR-0088233,9808903194,9514421731,2025-12-07T19:32:10,5,TWR-DAK-240,12.886369,75.221263,voice
CDR-0069967,6692283741,9275365630,2026-05-13T02:23:56,285,TWR-BAL-010,15.014299,76.86028,voice
CDR-0108915,8661717219,9148182818,2026-05-05T08:10:46,0,TWR-YAD-396,16.751446,77.090536,sms
CDR-0072168,6975081875,9627336715,2025-11-09T07:26:57,0,TWR-UTT-381,14.843823,74.684494,sms
CDR-0049347,9887812933,9542798422,2026-04-26T04:22:18,10,TWR-BLR-081,12.998605,77.57168,voice
CDR-0093468,6996362184,9540109396,2025-11-11T05:22:47,1786,TWR-CHI-224,13.450783,77.675077,data
CDR-0116228,6537765788,8528388606,2025-12-03T12:51:21,0,TWR-HUB-282,15.367823,75.090048,sms
CDR-0012284,9877965179,8664721164,2025-12-28T17:10:56,225,TWR-BLR-111,13.001685,77.539135,voice
CDR-0058885,9377384942,9318039191,2025-09-15T08:28:58,201,TWR-GAD-254,15.465966,75.688843,voice
CDR-0037665,9230079660,7794355174,2025-09-06T00:33:23,5,TWR-CHI-235,14.169035,76.351327,voice
CDR-0081968,7531644779,9247788656,2026-04-16T17:32:25,387,TWR-DAK-241,12.890731,75.311126,voice
CDR-0073863,9134690205,9844477158,2025-11-21T04:02:10,0,TWR-VIJ-386,16.79666,75.67345,sms
CDR-0039877,9533191735,9244427943,2025-07-14T18:19:51,9,TWR-BEL-030,15.910322,74.526477,voice
CDR-0088915,9685700787,7906255299,2026-04-23T23:49:05,9,TWR-HAS-258,13.055433,76.096892,voice
CDR-0114469,9311942522,6029181056,2026-02-20T11:04:45,93,TWR-BEL-031,15.866262,74.479305,voice
CDR-0037626,9884264821,8546161134,2026-03-09T01:16:49,0,TWR-BEL-024,15.794411,74.515244,sms
CDR-0118790,9720196936,6554294337,2026-05-30T16:24:40,68,TWR-MAN-313,12.921211,74.799188,voice
CDR-0111476,9817358702,9351067027,2026-04-29T01:49:46,57,TWR-BAL-012,15.159463,76.901733,voice
CDR-0088817,7896844369,8262667449,2026-04-19T08:27:14,0,TWR-KOP-304,15.403571,76.103919,sms
CDR-0073171,6122493062,9631692249,2025-08-19T15:34:13,197,TWR-GAD-255,15.461198,75.606196,data
CDR-0044902,9470061383,6415325051,2025-07-24T19:12:33,239,TWR-GAD-252,15.416242,75.641306,voice
